"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","21","36","36","1","83.546295","0","36"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","21","36","36","1","82.004906","0","36"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","21","120","120","2","199.557724","0","120"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","21","24","24","1","51.956825","0","24"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","21","4","4","1","4.563885","0","4"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","21","2","2","1","1.908523","0","2"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_2sidedLit.M_2sidedLit","21","12","12","1","28.491932","0","12"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_50percent_BaseColor.M_50percent_BaseColor","21","12","12","1","26.232826","0","12"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_50percent_D_S_R_SSS_O.M_50percent_D_S_R_SSS_O","21","12","12","1","26.336468","0","12"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_50percent_Test.M_50percent_Test","21","2","2","1","1.718921","0","2"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_BaseColor_Constant.M_BaseColor_Constant","21","12","12","1","26.114336","0","12"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Constant.M_Emissive_Constant","21","2","2","1","1.760292","0","2"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Graph_Inputs.M_Graph_Inputs","21","12","12","1","25.989491","0","12"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_TestFlipbookAnimation.M_TestFlipbookAnimation","21","12","12","1","27.448092","0","12"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Color.M_Emissive_Color","21","2","2","1","1.734739","0","2"
"/Engine/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP_Mat.TutorialTPP_Mat","21","24","24","1","51.631783","0","24"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","21","2","2","1","2.250203","0","2"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","21","20","20","6","22.242203","0","20"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","21","32","32","1","57.988941","0","32"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","21","6","6","1","5.934955","0","6"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","21","4","4","1","4.229237","0","4"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","21","32","32","1","21.455347","0","32"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","21","132","132","1","302.793823","0","132"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","21","434","0","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","21","16","16","1","28.444529","0","16"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","21","16","16","2","11.369042","0","16"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","21","2","2","1","1.931148","0","2"
"/ControlRig/M_Manip.M_Manip","21","2","2","1","1.794249","0","2"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","21","4","4","1","4.607012","0","4"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","21","12","12","1","1.750191","0","12"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","21","16","16","1","1.868772","0","16"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","21","16","16","1","1.885265","0","16"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","21","12","12","1","2.019142","0","12"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","21","12","12","1","1.832830","0","12"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","21","32","32","1","56.647320","0","32"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","21","56","56","1","117.402603","0","56"
"/Engine/ArtTools/RenderToTexture/Materials/M_RadiusDebugTranslucent.M_RadiusDebugTransLucent","21","2","2","1","1.758638","0","2"
"/Engine/ArtTools/RenderToTexture/Materials/M_BackgroundCard_01.M_BackgroundCard_01","21","2","2","1","1.688389","0","2"
"/Engine/EditorResources/FieldNodes/_Resources/M_FieldVolumePreview.M_FieldVolumePreview","21","18","18","2","15.044695","0","18"
"/Engine/Tutorial/Landscape/TutorialAssets/Landscape_Material.Landscape_Material","21","24","24","1","27.865133","0","24"
"/Engine/Tutorial/SubEditors/TutorialAssets/TutorialMaterial.TutorialMaterial","21","12","12","1","0.000000","0","12"
"/Engine/VREditor/Devices/Vive/M_ViveControllerTrim.M_ViveControllerTrim","21","8","8","2","5.103165","0","8"
"/Engine/VREditor/Devices/Generic/GenericHMDMaterial.GenericHMDMaterial","21","12","12","1","26.652229","0","12"
"/Engine/EngineVolumetrics/FalloffSphere/Materials/M_EV_FalloffSphere_Master_01.M_EV_FalloffSphere_Master_01","21","2","2","1","1.968529","0","2"
"/Engine/EngineVolumetrics/FogEnvironment/Materials/M_EV_FogEnvironment_Master_01.M_EV_FogEnvironment_Master_01","21","2","2","1","1.813826","0","2"
"/Engine/VREditor/Teleport/TeleportDirectionMaterial.TeleportDirectionMaterial","21","24","24","1","54.121986","0","24"
"/Engine/VREditor/FloatingText/LineMaterial.LineMaterial","21","2","2","1","1.708190","0","2"
"/Engine/MapTemplates/Sky/M_BlackBackground.M_BlackBackground","21","2","2","1","1.718727","0","2"
"/Engine/VREditor/UI/ArrowMaterial.ArrowMaterial","21","6","6","1","13.287685","0","6"
"/Engine/VREditor/UI/KeyDiskMaterial.KeyDiskMaterial","21","2","2","1","1.753531","0","2"
"/Engine/VREditor/UI/KeyMaterial.KeyMaterial","21","2","2","1","0.000000","0","2"
"/Engine/MapTemplates/Materials/BasicAsset03.BasicAsset03","21","24","24","1","53.913471","0","24"
"/Engine/MapTemplates/Materials/BasicTemplateMaterial.BasicTemplateMaterial","21","24","24","1","54.359322","0","24"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","21","24","24","1","54.256588","0","24"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","21","36","36","1","77.684593","0","36"
"/Engine/EditorMeshes/ColorCalibrator/M_SkinBall.M_SkinBall","21","24","24","1","54.333191","0","24"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","21","36","36","1","103.407249","0","36"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","21","24","24","1","54.924786","0","24"
"/Engine/EditorMaterials/Cascade/CASC_BackgroundCube_MAT.CASC_BackgroundCube_MAT","21","2","2","1","0.000000","0","2"
"/Engine/EditorMaterials/GeometryCollection/InMaterial.InMaterial","21","6","6","1","5.155466","0","6"
"/Engine/MaterialTemplates/Gradients/Gradient_Star.Gradient_Star","21","12","12","1","26.422861","0","12"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","21","36","36","1","78.549095","0","36"
"/Engine/MapTemplates/Materials/BasicAsset02.BasicAsset02","21","24","24","1","54.856850","0","24"
"/Engine/EditorMaterials/WidgetVertexColorMaterial.WidgetVertexColorMaterial","21","2","2","1","1.845348","0","2"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","21","36","36","1","80.820709","0","36"
"/Engine/EditorMaterials/ThumbnailSolid.ThumbnailSolid","21","2","2","1","0.735887","0","2"
"/Engine/EngineDebugMaterials/WireframeMaterial.WireframeMaterial","21","140","140","1","111.350891","0","140"
"/Engine/EditorMaterials/TransformGizmoMaterial.TransformGizmoMaterial","21","2","2","1","1.735062","0","2"
"/Engine/EditorMaterials/WidgetMaterial.WidgetMaterial","21","2","2","1","1.705664","0","2"
"/Engine/EditorMaterials/WidgetMaterial_Current.WidgetMaterial_Current","21","2","2","1","1.765677","0","2"
"/Engine/EditorMaterials/WidgetMaterial_X.WidgetMaterial_X","21","2","2","1","1.726616","0","2"
"/Engine/EditorMaterials/WidgetMaterial_Y.WidgetMaterial_Y","21","2","2","1","1.658178","0","2"
"/Engine/EditorMaterials/WidgetMaterial_Z.WidgetMaterial_Z","21","2","2","1","1.769098","0","2"
"/Engine/EngineMaterials/VolumeTextureThumbnailMaterial.VolumeTextureThumbnailMaterial","21","2","2","1","2.097088","0","2"
"/Engine/EngineMaterials/WaterMaterial.DefaultWaterMaterial","21","12","12","1","7.133364","0","12"
"/Engine/EngineMaterials/PPVolumeMaterial.PPVolumeMaterial","21","2","2","1","1.697206","0","2"
"/Engine/EngineMaterials/EditorBrushMaterial.EditorBrushMaterial","21","2","2","1","1.652077","0","2"
"/Engine/EngineMaterials/FogVolumeMaterial.FogVolumeMaterial","21","2","2","1","1.702249","0","2"
"/Engine/EditorMaterials/PhAT_ElemSelectedMaterial.PhAT_ElemSelectedMaterial","21","2","2","1","1.748808","0","2"
"/Engine/EngineDebugMaterials/VertexColorViewMode_BlueOnly.VertexColorViewMode_BlueOnly","21","10","10","1","9.046576","0","10"
"/Engine/EngineDebugMaterials/VertexColorViewMode_ColorOnly.VertexColorViewMode_ColorOnly","21","12","12","1","10.958709","0","12"
"/Engine/EngineDebugMaterials/VertexColorViewMode_GreenOnly.VertexColorViewMode_GreenOnly","21","10","10","1","8.805845","0","10"
"/Engine/EngineDebugMaterials/VertexColorViewMode_RedOnly.VertexColorViewMode_RedOnly","21","10","10","1","8.851046","0","10"
"/Engine/EngineDebugMaterials/VertexColorViewMode_AlphaAsColor.VertexColorViewMode_AlphaAsColor","21","10","10","1","8.941726","0","10"
"/Engine/EditorMaterials/PhAT_BoneSelectedMaterial.PhAT_BoneSelectedMaterial","21","2","2","1","0.000000","0","2"
"/Engine/EditorMaterials/HelpFlatColour.HelpFlatColour","21","12","12","1","24.530630","0","12"
"/Engine/BufferVisualization/WorldNormal.WorldNormal","21","2","2","1","0.000000","0","2"
"/Engine/BufferVisualization/WorldTangent.WorldTangent","21","2","2","1","0.000000","0","2"
"/Engine/EditorLandscapeResources/Landscape_Heightmap_To_RenderTarget2D.Landscape_Heightmap_To_RenderTarget2D","21","2","2","1","1.814646","0","2"
"/Engine/EditorLandscapeResources/MirrorPlaneMaterial.MirrorPlaneMaterial","21","2","2","1","1.767515","0","2"
"/Engine/EngineDebugMaterials/TerrainCollisionMaterial.TerrainCollisionMaterial","21","48","48","1","41.156010","0","48"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","21","2","2","1","1.747238","0","2"
"/Engine/BufferVisualization/Opacity.Opacity","21","2","2","1","0.000000","0","2"
"/Engine/BufferVisualization/PostTonemapHDRColor.PostTonemapHDRColor","21","2","2","1","0.000000","0","2"
"/Engine/EngineDebugMaterials/M_SimpleOpaque.M_SimpleOpaque","21","12","12","1","0.000000","0","12"
"/Engine/BufferVisualization/PreTonemapHDRColor.PreTonemapHDRColor","21","2","2","1","0.000000","0","2"
"/Engine/EngineDebugMaterials/M_SimpleTranslucent.M_SimpleTranslucent","21","6","6","1","5.205482","0","6"
"/Engine/BufferVisualization/Roughness.Roughness","21","2","2","1","0.000000","0","2"
"/Engine/BufferVisualization/SceneColor.SceneColor","21","2","2","1","0.000000","0","2"
"/Engine/EditorMaterials/Frac_ElementMaterial.Frac_ElementMaterial","21","2","2","1","0.746480","0","2"
"/Engine/BufferVisualization/SceneDepth.SceneDepth","21","2","2","1","0.000000","0","2"
"/Engine/BufferVisualization/SeparateTranslucencyA.SeparateTranslucencyA","21","2","2","1","0.000000","0","2"
"/Engine/EngineDebugMaterials/ShadedLevelColorationUnlitMateri.ShadedLevelColorationUnlitMateri","21","118","118","1","93.639702","0","118"
"/Engine/BufferVisualization/SeparateTranslucencyRGB.SeparateTranslucencyRGB","21","2","2","1","0.000000","0","2"
"/Engine/BufferVisualization/Specular.Specular","21","2","2","1","0.000000","0","2"
"/Engine/BufferVisualization/SubsurfaceColor.SubsurfaceColor","21","2","2","1","0.000000","0","2"
"/Engine/EngineDebugMaterials/ClothMaterial.ClothMaterial","21","2","2","1","1.805871","0","2"
"/Engine/EngineDebugMaterials/ClothMaterial_WF.ClothMaterial_WF","21","2","2","1","1.800069","0","2"
"/Engine/EngineDebugMaterials/DebugMeshMaterialFakeLight.DebugMeshMaterialFakeLight","21","12","12","1","26.036228","0","12"
"/Engine/BufferVisualization/BaseColor.BaseColor","21","2","2","1","0.000000","0","2"
"/Engine/EngineDebugMaterials/GeomMaterial.GeomMaterial","21","2","2","1","0.000000","0","2"
"/Engine/BufferVisualization/CustomDepth.CustomDepth","21","2","2","1","0.000000","0","2"
"/Engine/BufferVisualization/FinalImage.FinalImage","21","2","2","1","0.000000","0","2"
"/Engine/EngineDebugMaterials/LevelColorationUnlitMaterial.LevelColorationUnlitMaterial","21","118","118","1","61.080963","0","118"
"/Engine/BufferVisualization/LightingModel.LightingModel","21","2","2","1","0.000000","0","2"
"/Engine/BufferVisualization/MaterialAO.MaterialAO","21","2","2","1","0.000000","0","2"
"/Engine/BufferVisualization/Metallic.Metallic","21","2","2","1","0.000000","0","2"
"/Engine/EngineDebugMaterials/BlackUnlitMaterial.BlackUnlitMaterial","21","4","4","1","1.678748","0","4"
"/Engine/EngineMeshes/BackgroundMaterial.BackgroundMaterial","21","24","24","1","52.381569","0","24"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","21","10","10","1","13.412683","0","10"
"/Engine/EngineDebugMaterials/PhysicalMaterialMaskMaterial.PhysicalMaterialMaskMaterial","21","60","60","1","130.039658","0","60"
"/Engine/EngineDebugMaterials/TextureColorViewMode.TextureColorViewMode","21","8","8","1","10.866106","0","8"
"/Engine/EngineDebugMaterials/TexturePaintingMaskMaterial.TexturePaintingMaskMaterial","21","8","8","1","7.326779","0","8"
"/Engine/EngineMaterials/BlinkingCaret.BlinkingCaret","21","2","2","1","1.812729","0","2"
"/Engine/VREditor/LaserPointer/LaserPointerMaterial.LaserPointerMaterial","21","8","8","2","5.564872","0","8"
"/Engine/BufferVisualization/CustomDepthWorldUnits.CustomDepthWorldUnits","21","2","2","1","0.000000","0","2"
"/Engine/BufferVisualization/SceneDepthWorldUnits.SceneDepthWorldUnits","21","2","2","1","0.000000","0","2"
"/Engine/EditorMaterials/Cloth/CameraLitDoubleSided.CameraLitDoubleSided","21","6","6","1","6.261080","0","6"
"/Engine/EditorMaterials/Cloth/CameraLitVertexColor.CameraLitVertexColor","21","6","6","1","6.155257","0","6"
"/Engine/EngineMaterials/HighResScreenshotCaptureRegion.HighResScreenshotCaptureRegion","21","2","2","1","2.120600","0","2"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","21","24","24","1","0.000000","0","24"
"/Engine/EngineMaterials/NewBaseFlattenMaterial.NewBaseFlattenMaterial","21","36","36","1","0.000000","0","36"
"/Engine/EngineMaterials/BaseFlattenMaterial_VT.BaseFlattenMaterial_VT","21","24","24","1","0.000000","0","24"
"/Engine/EngineDebugMaterials/MAT_LevelColorationLitLightmapUV.MAT_LevelColorationLitLightmapUV","21","434","434","1","687.043762","0","434"
"/Engine/BufferVisualization/AmbientOcclusion.AmbientOcclusion","21","2","2","1","1.778881","0","2"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","21","2","2","1","1.837056","0","2"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","21","2","2","1","1.790283","0","2"
"/Niagara/DefaultAssets/M_Gnomon.M_Gnomon","21","6","6","1","6.835657","0","6"
"/Niagara/DefaultAssets/M_Gnomon_Alpha.M_Gnomon_Alpha","21","4","4","1","4.286949","0","4"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/MacroUVs/MacroUVs.MacroUVs","21","12","12","1","26.859064","0","12"
"/Engine/EngineMaterials/DefaultTextMaterialTranslucent.DefaultTextMaterialTranslucent","21","6","6","1","5.421864","0","6"
"/Engine/EngineMaterials/UnlitText.UnlitText","21","6","6","1","5.096320","0","6"
"/Engine/EditorResources/FieldNodes/_Resources/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","21","16","16","1","29.819317","0","16"
"/Engine/ArtTools/RenderToTexture/Materials/M_UnlitText_01.M_UnlitText_01","21","6","6","1","0.000000","0","6"
"/Engine/EditorLandscapeResources/DebugLayerColorMat.DebugLayerColorMat","21","24","24","1","52.945023","0","24"
"/Engine/EngineDebugMaterials/LevelColorationLitMaterial.LevelColorationLitMaterial","21","434","434","1","674.449280","0","434"
"/Engine/EditorLandscapeResources/LandscapeLightingMaterial.LandscapeLightingMaterial","21","24","24","1","54.112389","0","24"
"/Engine/EngineDebugMaterials/ShadedLevelColorationLitMaterial.ShadedLevelColorationLitMaterial","21","434","434","1","678.103271","0","434"
"/Engine/EditorMaterials/WorldGridPreviewMaterial.WorldGridPreviewMaterial","21","2","2","1","2.527307","0","2"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","21","2","2","1","2.566872","0","2"
"/Engine/BufferVisualization/Velocity.Velocity","21","2","2","1","1.788253","0","2"
"/Engine/VREditor/Devices/Vive/VivePreControllerMaterial.VivePreControllerMaterial","21","12","12","1","26.991892","0","12"
"/Engine/VREditor/Devices/M_EngineLogo.M_EngineLogo","21","6","6","1","5.463834","0","6"
"/Engine/VREditor/UI/M_ContentWindow.M_ContentWindow","21","14","14","1","28.409294","0","14"
"/Engine/VREditor/Devices/Vive/ViveControllerMaterial.ViveControllerMaterial","21","12","12","1","26.283319","0","12"
"/Engine/VREditor/Devices/Oculus/OculusControllerMaterial.OculusControllerMaterial","21","12","12","1","26.662344","0","12"
"/Engine/Tutorial/SubEditors/TutorialAssets/M_smoke_subUV_blackbody.M_smoke_subUV_blackbody","21","6","6","1","6.856606","0","6"
"/Engine/ArtTools/RenderToTexture/Materials/M_TilingPreviewMat_01.M_TilingPreviewMat_01","21","2","2","1","1.864996","0","2"
"/Engine/VREditor/Devices/STEM/STEMControllerMat.STEMControllerMat","21","12","12","1","26.775011","0","12"
"/Engine/EditorLandscapeResources/AlphaBrushMaterial.AlphaBrushMaterial","21","2","2","1","2.069481","0","2"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","21","4","4","2","6.723089","0","4"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","21","6","6","1","0.000000","0","6"
"/Engine/EngineVolumetrics/LightBeam/Materials/M_EV_Lightbeam_Master_01.M_EV_Lightbeam_Master_01","21","2","2","1","2.129596","0","2"
"/Engine/EngineVolumetrics/LightBeam/Materials/M_EV_Lightbeam_Master_1sided_01.M_EV_Lightbeam_Master_1sided_01","21","2","2","1","2.430834","0","2"
"/Engine/VREditor/WorldMovementGrid/GridPostProcess.GridPostProcess","21","2","2","1","1.816561","0","2"
"/Engine/EditorLandscapeResources/FlattenHeightMat.FlattenHeightMat","21","2","2","1","1.927748","0","2"
"/Engine/VREditor/UI/Widget3DCameraPassThrough_Opaque_OneSided.Widget3DCameraPassThrough_Opaque_OneSided","21","2","2","1","1.837881","0","2"
"/Engine/VREditor/UI/WidgetVRPassThrough.WidgetVRPassThrough","21","4","4","2","3.682475","0","4"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/testDynamicbranch.testDynamicbranch","21","12","12","1","27.751749","0","12"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Vector_Mat.MAT_Groups_Vector_Mat","21","16","16","1","29.547529","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_View_Off_Mat.MAT_Groups_View_Off_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_View_On_Mat.MAT_Groups_View_On_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorShapes/Materials/M_ShapeMaster.M_ShapeMaster","21","24","24","1","55.689003","0","24"
"/Engine/VREditor/WorldMovementGrid/GridMaterial.GridMaterial","21","2","2","1","2.234309","0","2"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Right_On_Mat.MAT_Groups_Right_On_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Slomo_Mat.MAT_Groups_Slomo_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Sound_Mat.MAT_Groups_Sound_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_ColorTrack_Mat.MAT_ColorTrack_Mat","21","2","2","1","1.896077","0","2"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Anim_Mat.MAT_Groups_Anim_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/AssetViewer/M_SkyBox.M_SkyBox","21","2","2","1","2.132743","0","2"
"/Engine/VREditor/Fonts/VRTextMaterial.VRTextMaterial","21","8","8","2","6.966660","0","8"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_AudioMaster_Mat.MAT_Groups_AudioMaster_Mat","21","16","16","1","0.000000","0","16"
"/Engine/BufferVisualization/Anisotropy.Anisotropy","21","2","2","1","0.000000","0","2"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/ReorientedNormalsDemo.ReorientedNormalsDemo","21","16","16","1","30.180378","0","16"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/TestMatrixTransform.TestMatrixTransform","21","12","12","1","28.199341","0","12"
"/Engine/EditorMaterials/Cascade/CASC_RenderLights_MAT.CASC_RenderLights_MAT","21","6","6","1","5.403969","0","6"
"/Engine/EditorMaterials/Cascade/CASC_ModuleDisable_MAT.CASC_ModuleDisable_MAT","21","6","6","1","5.185973","0","6"
"/Engine/EditorMaterials/Matinee/MAT_EnableTrack_Mat.MAT_EnableTrack_Mat","21","12","12","1","26.304270","0","12"
"/Engine/EditorMaterials/Cascade/CASC_ModuleEnable_MAT.CASC_ModuleEnable_MAT","21","6","6","1","0.000000","0","6"
"/Engine/EditorMaterials/Cascade/CASC_RenderNone_MAT.CASC_RenderNone_MAT","21","6","6","1","0.000000","0","6"
"/Engine/EditorMaterials/Cascade/CASC_RenderNormal_MAT.CASC_RenderNormal_MAT","21","6","6","1","0.000000","0","6"
"/Engine/EditorMaterials/Cascade/CASC_RenderPoint_MAT.CASC_RenderPoint_MAT","21","6","6","1","0.000000","0","6"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","21","36","36","1","81.258614","0","36"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/HueShift_Mat.HueShift_Mat","21","12","12","1","26.512604","0","12"
"/Engine/VREditor/BasicMeshes/M_Floor_01.M_Floor_01","21","24","24","1","55.005894","0","24"
"/Engine/EditorMaterials/PersonaSky.PersonaSky","21","24","24","1","53.938885","0","24"
"/Engine/MapTemplates/Sky/DaylightAmbientCubemap_Mat.DaylightAmbientCubemap_Mat","21","24","24","1","54.747810","0","24"
"/Engine/MapTemplates/Sky/M_Procedural_Sky_MASTER_UE4.M_Procedural_Sky_MASTER_UE4","21","2","2","1","1.900360","0","2"
"/Engine/MapTemplates/Sky/Desert_Outer_HDR_Mat.Desert_Outer_HDR_Mat","21","12","12","1","26.284586","0","12"
"/Engine/EditorMaterials/GridMaterial.GridMaterial","21","12","12","1","26.589924","0","12"
"/Engine/EngineDebugMaterials/VertexColorMaterial.VertexColorMaterial","21","60","60","1","131.093933","0","60"
"/Engine/MaterialTemplates/Gradients/Gradient_Linear.Gradient_Linear","21","12","12","1","26.461641","0","12"
"/Engine/MaterialTemplates/Gradients/Gradient_Radial.Gradient_Radial","21","12","12","1","26.888475","0","12"
"/Engine/EditorMaterials/Utilities/LinearColorPicker_MAT.LinearColorPicker_MAT","21","12","12","1","26.465351","0","12"
